,Oxaliplatin,Ulixertinib,Fulvestrant,Uprosertib,Dactinomycin,Docetaxel,Camptothecin,5-Fluorouracil,Afatinib,Taselisib,PD0325901,Sapitinib,Alpelisib,SCH772984,LGK974,Luminespib,Linsitinib,GSK1904529A,EPZ5676,EPZ004777,Irinotecan,PLX-4720,Nutlin-3a (-),MG-132,Staurosporine,MK-2206,Trametinib,Palbociclib,MK-1775,Cisplatin,Pictilisib,AZD7762,Olaparib,Dasatinib,AZD3759,PD173074,Vorinostat,Dabrafenib,Paclitaxel,AZD4547,Lapatinib,Sorafenib,Nilotinib,Tamoxifen,Gemcitabine,Venetoclax,Bortezomib,Wee1 Inhibitor,Osimertinib,AGI-5198,Ipatasertib,Erlotinib,Sepantronium bromide,Cediranib,Buparlisib,YK-4-279,AZD8186,UMI-77,Cytarabine,BPD-00008900,MIM1,Dactolisib,NVP-ADW742,Gefitinib,Telomerase Inhibitor IX,GDC0810,WEHI-539,BDP-00009066,Epirubicin,GSK2578215A,I-BRD9,P22077,AZD6738,AZD5363,BMS-536924,ABT737,WIKI4,Afuresertib,Savolitinib,Navitoclax,Cyclophosphamide,MIRA-1,Pyridostatin,Temozolomide,Vinorelbine,Vinblastine,Pevonedistat,Foretinib,BIBR-1532,MK-8776,Talazoparib,AMG-319,AZ6102,VX-11e,LJI308,AT13148,Rapamycin,GSK591,VE821,GNE-317,Crizotinib,Entinostat,Alisertib,Fludarabine,Mitoxantrone,Niraparib,JAK1_8709,Leflunomide,IRAK4_4710,Entospletinib,BMS-345541,Podophyllotoxin bromide,Gallibiscoquinazole,Sinularin,PCI-34051,Carmustine,Topotecan,AGI-6780,VSP34_8731,MN-64,ML323,XAV939,PFI3,Zoledronate,CZC24832,KRAS (G12C) Inhibitor-12,ERK_2440,Acetalax,LY2109761,AZD1332,Mirin,OTX015,Wnt-C59,PRIMA-1MET,PRT062607,AZD5438,Obatoclax Mesylate,AZD2014,OF-1,Selumetinib,WZ4003,Teniposide,Picolinici-acid,JAK_8517,Elephantin,Ruxolitinib,VE-822,ERK_6604,IWP-2,PAK_5339,RVX-208,TAF1_5496,Dinaciclib,Nelarabine,IGF1R_3801,GSK343,CDK9_5576,LCL161,I-BET-762,AZD5153,CDK9_5038,AZD1208,Dihydrorotenone,ULK1_4989,Sabutoclax,AZ960,IAP_5620,Ibrutinib,AZD5991,Eg5_9814,Vincristine,GSK2606414,AZD5582,Daporinad,OSI-027,AZD8055,SB216763,Axitinib,RO-3306,Tozasertib,GSK269962A,KU-55933,PF-4708671,AZD6482,ZM447439,JQ1,NU7441,SB505124,Ribociclib,Doramapimod,BMS-754807,BI-2536,Cetuximab,Doxorubicin,Etoposide,Bleomycin,Bicalutamide,Bleomycin (50 uM),Pemetrexed,AICA Ribonucleotide
MRK-nu-1,2.7380485,1.51084,2.6762945,2.147716,-4.961443,-5.40195,-2.2433419999999997,2.877,1.605275,2.436589,0.128969,3.871872,4.067271,3.1295889999999997,2.204269,-2.215921,4.011438,4.23475,4.7333940000000005,4.631957,2.5825139999999998,4.259229,1.7675610000000002,-1.90609,-3.7220129999999996,5.0636230000000015,1.9720389999999999,2.019001,1.673123,2.9777310000000003,1.5822,0.9679469999999999,4.153779,1.959389,1.789463,4.483131,1.8946150000000002,3.616907,-5.6022339999999975,2.988327,3.5442970000000003,1.215439,2.8614040000000003,4.151633,-1.5028290000000002,2.0460990000000003,-5.71545,1.825533,2.194324,3.571477,3.9486550000000014,2.349257,-5.728018,3.59575,0.365406,0.11401300000000004,4.111024,1.77872,0.5232359999999999,2.580718,3.2241020000000002,-3.8579730000000003,4.217501,2.792826,-0.8863629999999999,3.970296,3.5927919999999998,1.737075,-0.558959,4.451841,3.526449,3.3406379999999998,1.866063,2.3948099999999997,3.2072279999999997,3.2998519999999996,3.509552,3.642125,2.192414,1.754743,4.491531,4.055676999999998,2.636473,6.027724,-4.651145,-5.79215,1.384862,1.121337,4.357265,2.340608,2.558903,4.070337,1.9576200000000001,3.0924270000000003,3.5002940000000002,1.2977,-5.703019,3.901936,3.5954580000000003,-1.329083,2.924085,1.308821,2.051582,3.163392,1.901493,3.771412,3.922593,4.7330239999999995,4.534068,4.488501,2.0735189999999997,-2.286382,0.989827,2.8362700000000003,4.496069,5.2744550000000014,1.2649549999999998,3.4465559999999997,1.6735849999999999,4.450772,3.3860080000000004,4.480022,4.482468,2.8002290000000003,4.4958870000000015,2.958041,2.503576,-1.6699689999999998,4.481482,3.444003,4.070974,3.7445760000000003,3.5861089999999995,3.433015,4.039122,0.8902329999999999,0.758822,-1.09544,2.247645,5.076865,4.493753,0.639671,4.488017,4.3405059999999995,2.160961,4.441489,3.204949,3.880246,2.125923,2.5825270000000002,4.488821,1.9899,-3.808679,5.188728,4.241129,2.181791,-1.436015,4.1383779999999994,3.710952,2.557371,-2.818568,4.737846,-1.54364,2.473666,-1.376374,4.249946,0.746528,4.49218,-1.937186,-4.4486,-4.533498000000002,3.012273,,-4.038476999999999,-0.457172,-4.334579,5.015976,2.3100099999999997,0.464053,2.264774,-0.690808,2.519914,2.44398,3.150863,1.5638100000000001,2.619709,1.1719629999999999,,2.8613459999999997,4.104426999999999,,-5.93162,6.825195,-2.0077935,-0.691992,0.6576569999999999,3.5105155000000003,4.027638,0.830226,7.6764449999999975
MS-1,2.6787785,1.9978115,2.9604295,1.8571020000000005,-4.807628,-4.917842,-2.5614209999999997,4.107637,1.159343,1.603917,1.104842,4.6319989999999995,2.454524,3.6250730000000004,3.3978660000000005,-1.6870470000000002,1.746132,3.1900180000000002,4.7488529999999995,3.988569,2.320169,3.9674970000000003,3.460801,-0.570461,-2.057491,2.796895,2.41834,3.880808,0.123552,2.412886,1.575876,-0.688116,3.529891000000001,2.2244770000000003,2.24106,3.411377,0.355077,4.473523999999999,-4.331898000000002,2.846409,1.959456,1.7052990000000001,1.498337,2.752297,-1.255124,1.0719319999999999,-3.788865,0.9873620000000001,1.771643,3.247076,3.4976629999999997,2.959886,-3.3241959999999997,1.7696020000000001,1.285276,2.1983740000000003,4.032875,2.210768,2.6140380000000003,4.285119,3.370058,-1.1791610000000001,1.09333,2.959707,-1.2572,4.526098999999999,1.743063,2.70844,-0.645626,4.564447,3.3433080000000004,4.568199,1.758978,3.790224,2.8439,-0.458837,4.4758510000000005,2.251516,2.178719,-0.269913,3.84524,4.533024,2.627866,5.04675,-4.539354,-3.997415,-0.497442,1.135054,4.5190779999999995,3.70422,3.0152919999999996,4.568486,2.017072,2.138353,4.569324,4.384921,-1.6470779999999998,4.569324,3.498298,2.444547,3.060465,0.657571,1.053772,5.150452,0.278412,2.359279,2.8946520000000002,4.480087999999999,4.577469000000002,2.2925020000000003,2.106188,-0.828749,1.1355540000000002,2.4056130000000002,4.1047519999999995,5.096801999999999,0.5879850000000001,2.629945,1.9995470000000002,4.4916529999999995,3.337011,4.189351,4.544075,2.956766,4.569324,2.795111,3.112551,5.076358,4.4564080000000015,2.929068,4.291114,0.334362,4.4873959999999995,2.987924,2.030722,1.613199,1.951661,2.4999990000000003,3.345322,5.280126,1.839109,-0.321454,4.563734999999999,3.1280759999999996,2.106068,3.689656,2.45533,4.7142919999999995,1.304604,2.0602650000000002,3.373012,3.7664370000000003,-4.172593,5.262471,0.936066,1.6951610000000001,-1.407849,4.1230910000000005,1.042484,-1.183288,-3.698636,3.6389080000000003,1.0266520000000001,2.718787,-1.386873,0.8667219999999999,4.694834999999999,4.466842,1.900351,-3.5772809999999997,-2.821125,3.023943,1.999034,-6.733637,,,,,,,,,,,,,,,,,,,6.479319,-0.957051,1.3142969999999998,5.087187,3.41326,5.492682,3.181243,5.841247
MS-1,2.6787785,1.9978115,2.9604295,1.8571020000000005,-4.807628,-4.917842,-2.5614209999999997,4.107637,1.159343,1.603917,1.104842,4.6319989999999995,2.454524,3.6250730000000004,3.3978660000000005,-1.6870470000000002,1.746132,3.1900180000000002,4.7488529999999995,3.988569,2.320169,3.9674970000000003,3.460801,-0.570461,-2.057491,2.796895,2.41834,3.880808,0.123552,2.412886,1.575876,-0.688116,3.529891000000001,2.2244770000000003,2.24106,3.411377,0.355077,4.473523999999999,-4.331898000000002,2.846409,1.959456,1.7052990000000001,1.498337,2.752297,-1.255124,1.0719319999999999,-3.788865,0.9873620000000001,1.771643,3.247076,3.4976629999999997,2.959886,-3.3241959999999997,1.7696020000000001,1.285276,2.1983740000000003,4.032875,2.210768,2.6140380000000003,4.285119,3.370058,-1.1791610000000001,1.09333,2.959707,-1.2572,4.526098999999999,1.743063,2.70844,-0.645626,4.564447,3.3433080000000004,4.568199,1.758978,3.790224,2.8439,-0.458837,4.4758510000000005,2.251516,2.178719,-0.269913,3.84524,4.533024,2.627866,5.04675,-4.539354,-3.997415,-0.497442,1.135054,4.5190779999999995,3.70422,3.0152919999999996,4.568486,2.017072,2.138353,4.569324,4.384921,-1.6470779999999998,4.569324,3.498298,2.444547,3.060465,0.657571,1.053772,5.150452,0.278412,2.359279,2.8946520000000002,4.480087999999999,4.577469000000002,2.2925020000000003,2.106188,-0.828749,1.1355540000000002,2.4056130000000002,4.1047519999999995,5.096801999999999,0.5879850000000001,2.629945,1.9995470000000002,4.4916529999999995,3.337011,4.189351,4.544075,2.956766,4.569324,2.795111,3.112551,5.076358,4.4564080000000015,2.929068,4.291114,0.334362,4.4873959999999995,2.987924,2.030722,1.613199,1.951661,2.4999990000000003,3.345322,5.280126,1.839109,-0.321454,4.563734999999999,3.1280759999999996,2.106068,3.689656,2.45533,4.7142919999999995,1.304604,2.0602650000000002,3.373012,3.7664370000000003,-4.172593,5.262471,0.936066,1.6951610000000001,-1.407849,4.1230910000000005,1.042484,-1.183288,-3.698636,3.6389080000000003,1.0266520000000001,2.718787,-1.386873,0.8667219999999999,4.694834999999999,4.466842,1.900351,-3.5772809999999997,-2.821125,3.023943,1.999034,-6.733637,,,,,,,,,,,,,,,,,,,6.479319,-0.957051,1.3142969999999998,5.087187,3.41326,5.492682,3.181243,5.841247
MS751,5.1660515,2.979768,3.6220895,4.586219,-3.3887485,-4.7616580000000015,-2.82282,6.588398,2.49853,3.796532,1.491522,4.005955,4.769754,4.1818040000000005,3.2896870000000002,-0.865785,4.082966000000001,3.9093980000000004,5.471568,4.502915,1.975845,5.078583999999998,5.149918,-0.21615900000000002,-2.078055,4.085558,1.6862970000000002,4.93159,0.345196,3.8902349999999997,2.465334,1.427317,3.908521,2.440784,2.4309279999999998,4.138365,1.494633,5.022342,-4.1078470000000005,2.2031549999999998,2.666388,2.708237,1.937287,2.823635,3.3557669999999997,1.083468,-3.6459379999999997,1.9492029999999998,0.35965199999999997,3.8178120000000004,3.5299160000000005,2.3822520000000003,-3.246211,1.3263120000000002,0.369762,1.125602,3.5961870000000005,3.56265,3.582925,4.396046,3.2946779999999998,-1.177416,2.700468,3.010872,1.3604459999999998,3.070528,4.241041,2.379697,-1.184615,4.268411,3.259616,3.993117,3.503163,4.2281629999999994,2.214236,2.255962,2.429067,3.190989,2.123682,3.246736,3.60187,5.207466999999999,3.284617,6.293337,-4.247257,-4.9729410000000005,2.894986,1.473298,4.344037999999999,3.4562269999999997,2.42732,5.20556,2.083223,3.6065410000000004,4.195829,4.590147,-1.02805,4.395127,5.1437620000000015,1.784819,3.836357,4.2290209999999995,1.665291,5.616244,2.598775,5.030631,4.812437999999998,5.216412999999998,5.12469,3.5781769999999997,3.761896,-1.850037,2.805818,3.406281,4.787318,6.297482,0.007277,3.5862830000000003,2.49973,5.048717,4.273779,3.351846,4.821445,3.555108,5.081221,4.981423,3.446599,5.544146,4.705616,4.834532,4.62599,1.833352,4.030476,6.112061,4.4373580000000015,1.8948060000000002,2.586533,2.984373,3.5358870000000002,4.519883,3.293683,0.73098,4.9365,3.1722080000000004,3.261967,4.6309629999999995,4.351573999999999,4.828703,2.0778939999999997,2.4621169999999997,3.810233,3.621524,-3.493017,5.849575,2.964432,2.659313,-0.908676,5.038906,3.2999110000000003,0.8388639999999999,-3.61197,5.151467,0.226858,2.611629,0.5297390000000001,2.282922,5.042077,5.162536,-0.577417,-4.203878,-3.349705,3.8845410000000014,1.8974369999999998,,,,,,,,,,,,,,,,,,,,6.32624,-1.7571310000000002,0.508695,2.803954,3.3635375,2.925205,3.3999940000000004,6.8089759999999995
MV-4-11,-0.45428599999999997,-0.10350000000000004,1.138781,1.678808,-8.294532,-6.148919,-5.446414,-0.802199,-0.09880900000000001,1.194986,-2.5793470000000003,1.861519,1.8982709999999998,-0.5907680000000001,0.8122060000000001,-5.511414,2.554842,3.389971,1.781421,2.448317,-1.10639,1.8474540000000002,-0.348026,-2.510018,-5.818057,1.621169,-3.733456,-0.74033,-0.9437190000000001,-0.39265100000000003,0.233425,-5.766686,1.869991,0.59119,1.338199,2.4629,-0.393991,1.568892,-5.865736,-0.189249,1.6423459999999999,-5.463442,2.351118,1.149097,-5.401741,-6.318803,-5.691756,-0.004533,-0.224623,3.144967,3.045208,0.565841,-2.798605,1.529901,0.545131,0.151326,3.536786,1.558828,-0.535764,1.54524,2.953998,-3.537581,0.15162799999999999,2.047765,-1.9326580000000002,3.9300589999999995,3.4556940000000003,1.514583,-3.9209199999999997,2.664903,1.3956030000000001,1.485199,-0.430726,1.4486459999999999,-1.746217,-4.718703,2.755992,2.518711,0.938825,,3.9394120000000004,2.821309,1.512373,4.8946190000000005,,-6.541144,-3.0461080000000003,-5.674325,-0.49299499999999996,-0.510946,-0.913168,1.294889,,,,,,,,-0.845357,-0.076666,,-3.4563800000000002,,,0.620375,-0.973051,3.5494209999999997,-0.677686,,1.309595,,,,,,,,0.78997,,,2.652211,,,,,-1.496343,,,-2.666435,1.7523509999999998,,,1.213964,,-0.6603060000000001,-0.017168,-0.952591,,1.156319,,,,-0.38709899999999997,,1.5821690000000002,,0.48839,0.9437399999999999,0.564861,,2.2130970000000003,,,-1.378025,,-2.133941,2.770136,,-3.6800610000000002,-5.196701,2.090964,,-0.104432,,-1.070406,4.104176,,-5.4256980000000015,-6.272864,,,,,,,,,,,,,,,,,,,,,,,6.347561,-4.367943,-1.801309,-1.106635,2.802117,2.031786,-2.211912,4.679163
Mewo,4.636241,3.1759535,3.6529849999999997,4.155368,-3.144115,-3.408645,-0.30190900000000004,6.5975600000000005,2.415605,2.5931029999999997,-0.835065,4.80777,3.693883,1.829767,6.18925,0.9646819999999999,6.188187999999999,5.150483,5.88468,5.727602,4.372676,5.737503,6.3383199999999995,-1.2694969999999999,-1.1869399999999999,4.420032,-0.8497180000000001,3.4207449999999997,2.4801759999999997,5.521185,1.854411,1.3665,5.454249,2.723516,4.075954,4.465057,1.63501,5.894217,-2.773542,4.8524769999999995,3.902163,3.109012,3.4087449999999997,4.528385,1.6041459999999998,2.6849990000000004,-4.6226,2.484553,2.461463,6.0590660000000005,4.918032,4.580273,-4.028963,2.257454,1.723243,3.554646,3.000628,2.539936,4.6732580000000015,5.918007,5.323044,-1.366443,2.572823,4.771047,0.83639,5.130407,5.4252910000000005,3.191348,0.21990700000000002,5.404523999999999,4.8120400000000005,4.926971,2.763824,4.218533,4.00579,4.126232,5.001469,4.576617,3.663767,2.730915,6.054808,5.947225,4.1973400000000005,7.3682050000000014,-2.7585830000000002,-1.966321,2.358089,1.399117,5.944129,3.6111779999999998,5.004765,6.167198,2.920239,3.0212939999999997,5.797878,6.053205,-0.676441,3.9910330000000003,3.253256,0.746912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.078482,,,,,,,,,,,,,,,,,,,6.473394,-0.2808215000000001,1.8468779999999998,4.0323910000000005,4.1953655,1.210359,1.866266,8.066949000000001
NB(TU)1-10,3.62105,-0.4525560000000001,3.27086,2.489959,-4.234684,-3.29795,-3.010637,4.777413,1.13035,-0.07239,-2.2552779999999997,2.402145,1.6509900000000002,-1.5469979999999999,4.174316999999999,-3.437864,1.051747,3.2659740000000004,5.523811,5.213139,2.27935,5.351178,3.7362300000000004,-1.8579080000000001,-2.680047,1.9052,-5.903080999999999,2.540902,-0.384392,2.979787,0.550663,-1.284592,4.292968,2.335672,2.090307,2.053268,0.7224189999999999,2.876171,-2.11348,1.0153889999999999,1.8237439999999998,1.880225,1.727377,3.239289,3.4445919999999997,-0.609711,-4.874569,-0.16154000000000002,0.37086399999999997,4.175205,2.667194,0.9478200000000001,0.45735600000000004,0.927372,0.131297,1.217158,1.9444860000000002,2.444835,1.8836110000000001,4.629027,2.301056,-1.513703,-1.0664770000000001,1.945586,-1.056229,3.2743599999999997,2.811056,1.980157,-0.679636,3.7472839999999996,3.3950190000000005,2.333602,1.550337,2.98618,-0.427429,-1.171606,4.330129,2.089339,1.701962,-2.844321,4.716285,2.822178,2.554615,5.992677,-2.614566,-4.4652400000000005,2.531352,-0.538063,4.695078,1.605575,2.154681,3.809079,1.0565950000000002,-1.8178470000000002,3.313997,4.974637,-1.478431,3.564292,4.028543,-0.651035,0.910375,0.588888,-0.48067200000000004,5.152636,-1.508346,4.235255,2.3467279999999997,5.10803,5.032785,2.4870200000000002,1.9619779999999998,-1.977507,2.797139,3.060403,2.47789,4.312639,-0.925659,4.401263,2.137988,5.1750300000000005,4.351156,3.9638949999999995,5.152732,2.396243,4.85698,4.724614,-1.721355,6.109594,4.786393,1.0272860000000001,3.061804,-0.098694,4.051114,3.165245,1.408092,1.5747309999999999,1.2613969999999999,1.7142369999999998,4.0429010000000005,0.066975,2.3967240000000003,0.345908,5.098212999999999,0.608533,3.21064,5.152565,2.587103,0.14299,1.2135559999999999,1.759237,4.0131440000000005,3.5993199999999996,-2.2411209999999997,5.215301999999999,-1.7082509999999995,1.315472,-0.544825,4.197212,1.027749,-0.0172,-2.542536,3.057532,2.165467,2.692503,-2.395047,0.056713,5.100822,4.3084169999999995,2.3399259999999997,-4.862761,-1.9652330000000002,2.597556,4.3513209999999996,,,,,,,,,,,,,,,,,,,,6.155076,0.5559765,1.8438869999999998,3.420432,3.590596,5.232429,3.785618,8.577757
NB1,3.21461,2.857401,3.860707,0.4221430000000001,,-3.039775,-2.535995,6.949209,1.790947,0.00657,2.694737,3.709564,2.715246,4.90025,2.908583,-0.653411,3.414618,5.171757,6.907407000000001,4.5659410000000005,1.8201619999999998,5.903157,4.315846,-1.6522080000000001,-2.118066,1.594216,2.6453330000000004,5.121416,0.9488409999999999,3.3253,0.646766,1.385713,5.465413,4.802787,3.828447,5.511536,0.990466,5.745918,-0.8106220000000001,3.696968,4.893324,2.107542,3.5177419999999997,2.592883,-0.684923,1.248494,-4.788736,3.257515,1.379613,3.692872,2.043356,3.7219010000000003,-4.621924,1.706448,0.81947,2.864693,2.470782,1.314853,4.40436,4.899672,3.296843,-1.10711,3.458215,4.453354,-0.712535,6.271116,3.407145,2.877239,-1.326984,3.668194,4.361685,3.5432069999999998,2.6566259999999997,1.615137,0.535664,2.546334,2.530328,0.442046,2.602138,2.681603,6.451558,6.539243,3.013979,6.964009,-2.989709,-2.864399,0.631184,1.229678,4.499347,3.8089519999999997,4.893009999999999,5.720884,4.15247,3.268154,5.764521,2.606336,-4.2190449999999995,4.7926660000000005,5.112901,-0.179454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.096761,-3.0623180000000003,1.989952,2.6698619999999997,3.7510725,3.8378,3.299265,7.521361
NB12,4.690914,3.5476530000000004,2.909898,2.1436900000000003,-4.444173999999999,-4.363575,-2.4451080000000003,5.813874,1.575866,-1.188618,1.76997,4.936135,0.074107,4.379201999999999,3.873914,-1.538831,0.453717,3.476179,5.494993,3.979125,2.312395,2.7725150000000003,2.000451,-1.6898099999999998,-2.573748,0.094604,2.588965,4.3379,1.066578,4.212907,0.352991,2.100587,2.227047,3.294426,2.895523,4.274708,1.01719,4.785705,-0.753943,2.418548,1.982636,1.206913,2.603895,2.489557,-0.8076720000000001,-5.236922,-4.198434,1.974634,0.835822,4.307768,1.3443889999999998,2.862591,-4.325679,1.400242,-0.048162,2.827393,1.6807419999999995,1.6685290000000002,3.5220870000000004,2.835469,3.4933739999999998,-1.268405,-0.636189,3.275744,-0.093305,2.974863,-2.471438,1.422941,-0.075581,3.5677269999999996,5.213432,3.626993,2.48575,-0.039784,-1.4295950000000002,-5.075239,3.8333510000000004,-0.10838199999999999,3.257777,-1.890759,5.046908,5.239423,2.5273849999999998,6.103852,-3.5972779999999998,-2.930335,-0.473203,-0.516515,4.14726,4.053974,2.75811,4.951105,2.29475,4.5245169999999995,5.357642,2.359901,-1.354319,4.503329,5.402356,-1.00394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.048472,,,,,,,,,,,,,,,,,,,2.3770119999999997,-1.222596,-0.505379,4.088361,3.2992935,3.1957709999999997,5.1530059999999995,9.634396
NB13,3.4629635000000003,0.9811375000000002,2.585641,3.18513,-4.583534500000002,-6.6511070000000005,-4.038658,3.3340739999999998,1.032849,2.234511,0.780505,4.421434,2.866519,3.567913,3.5578019999999997,-4.06902,1.271762,1.674366,5.064232,4.456144,0.692754,2.167374,4.5779190000000005,-2.676784,-2.9458029999999997,1.984009,2.5209,3.3848559999999996,-0.210736,1.571654,1.531077,-1.252807,3.054555,2.619845,1.9868720000000002,2.784475,0.582363,3.8038089999999998,-5.082166,0.712972,1.309006,1.758588,1.302317,1.9707139999999999,-2.524814,1.727602,-5.808994,0.128588,0.994042,4.048057,3.126984,2.944344,-3.872721,1.270175,-0.065176,-0.061841999999999994,3.187263,1.758478,1.004297,3.656992,2.485104,-1.6614400000000002,1.314959,3.1106119999999997,-1.072228,4.672088,-1.6099299999999999,2.6482349999999997,-2.85426,3.2692080000000003,3.091964,3.304011,0.894491,2.377428,1.081135,-0.9691420000000001,2.537608,1.42963,2.250989,,4.5364900000000015,4.154719999999998,2.032248,4.392798,,-5.9118260000000005,-2.231814,0.5498350000000001,3.290693,0.9328059999999999,0.696221,4.373133,,,,,,,,0.591615,2.81988,0.756478,-2.30839,5.115487,-1.76089,2.202842,3.2841440000000004,4.565062,4.381699,2.88132,2.453296,-2.816205,2.383325,0.6775100000000001,2.382429,5.748812,-1.3844809999999999,2.124422,2.065299,3.7774019999999995,3.926968,3.6132410000000004,4.767692,3.1563,4.728905999999999,2.357026,3.4868019999999995,5.856877,3.601893,2.787197,3.892179,1.7688169999999999,2.759569,2.070477,2.368496,1.408887,-0.6510859999999999,1.528621,3.9476970000000002,5.2503910000000005,1.8732490000000002,-2.336287,4.350934,1.721049,1.130163,4.149879,1.8960119999999998,5.022431,0.6485850000000001,1.765569,4.290489,4.1805449999999995,-3.7161,5.431499,-1.557695,2.117898,-1.478582,4.7746889999999995,2.6323779999999997,0.6314,-2.859857,3.785562,2.3659369999999997,2.075974,-0.020928,0.027425,5.081709,3.1740169999999996,3.4648529999999997,-3.454163,-4.555235,3.220829,1.9152790000000002,,,,,,,,,,,,,,,,,,,,5.712914,-2.4494375,0.53861,3.544598,3.1568285,2.651558,3.470814,9.825215
NB7,5.7558445,2.482328,3.5423705,4.857496,-3.2526330000000003,-0.9363965,-2.24858,5.864964,2.536122,4.1482800000000015,2.126643,4.341266,5.334667,4.7746319999999995,3.3089440000000003,-1.60097,3.408982,3.0800259999999997,5.834561,5.186817,2.646129,4.8233239999999995,4.608524,-1.479499,-2.104366,4.661736,2.921877,3.8883699999999997,0.638837,3.462651,2.981598,-0.20186400000000002,3.74321,2.581224,2.7685020000000002,4.485454,1.6750349999999998,5.43679,-1.428065,3.706206,4.367596,2.339498,4.484362,3.676099,1.866442,2.245428,-4.410218,3.3206900000000004,2.188471,4.262504,3.750518,3.26245,-6.334619,1.7392009999999998,1.707241,3.431711,4.644057,2.406605,2.030894,3.89834,3.104508,-1.5479020000000001,4.972384,3.6951949999999996,1.173945,3.9898540000000002,4.349257,1.7426490000000001,-1.345699,5.134645,4.126767,5.530721,2.488557,3.824936,3.020717,3.612204,3.2826800000000005,4.44003,3.208629,2.482336,5.474597,5.3816,4.186565,5.788355999999999,-1.527691,-2.11552,0.818837,1.00096,4.427684999999999,4.074104,2.973461,5.3787629999999975,1.788172,4.028877,4.992396,4.887617,-1.374124,4.127016,4.567493,0.4189850000000001,3.981299,3.4941150000000003,1.442007,5.3126440000000015,3.1198200000000003,3.7699540000000002,4.664317,4.0055879999999995,5.1274120000000005,3.768178,4.104719,0.237076,2.6932150000000004,2.994542,4.325095,6.593628,0.5682189999999999,4.561793,1.651458,5.1129190000000015,4.191173,4.025697,5.316402,3.905696,5.4215160000000004,3.6562019999999995,4.741853,6.487596,5.2375690000000015,4.642168,4.599892,3.154999,4.183293,6.10535,4.901866,0.992957,1.949142,1.508009,3.3507,5.959335,4.436662999999999,1.394395,5.055664,2.952731,3.224498,4.921288,4.437855,5.702177,2.956757,2.759759,5.179037999999999,2.067427,-3.380743,5.853098999999999,0.382961,2.884035,-0.966,4.753394999999999,3.679678,2.734522,-3.260879,5.749029,-0.644166,1.8625169999999998,-0.002118,1.7720770000000001,5.595264,2.072984,3.020051,-2.390935,-0.121821,3.5685019999999996,1.8417430000000001,-4.750751999999999,,,,,,,,,,,,,,,,,,,6.122513,-1.039843,3.608169,4.377816,2.9126835,5.59282,3.485636,6.8239339999999995
NCC010,5.0621839999999985,,4.897054,3.9670300000000003,-2.106051,-1.877098,-0.269928,6.192118,2.280268,4.159016,1.612676,3.5568440000000003,4.886125,3.1951810000000003,4.148583,-2.015945,5.092333,3.3338949999999996,5.200067,5.352868,4.750102,4.893205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.091696,3.432147,2.1898869999999997,5.164208,2.8199549999999998,4.072394,4.565291,5.064609,4.146636,2.880632,3.068419,0.104825,3.162698,3.140515,3.8979470000000003,6.290479,2.4090439999999997,3.6737330000000004,1.473485,4.068961,4.56018,5.345098,4.60422,3.9414589999999996,4.445823000000002,4.527906,3.6108870000000004,5.63459,5.208349,2.895866,5.065358,3.023487,5.269661,5.787567,3.839253,1.364139,0.012295,2.222703,4.7031220000000005,4.265065,2.631379,1.5743129999999999,5.461216,3.020619,5.102685,5.4807510000000015,3.7213540000000003,4.442618,3.085438,1.866772,3.981072,4.39922,-2.7152700000000003,6.239564,2.005523,3.044624,-0.632301,4.762918,3.8222099999999997,2.264118,-1.275232,5.266865,1.548768,2.916647,0.339706,1.033574,5.109397,4.714673,5.237671,-3.106548,-0.284072,3.973563,4.757802,,4.379752,,,,,,,,,,,,,,,,,,6.5695190000000006,0.0009140000000000001,,,3.7138410000000004,3.971446,,8.917339
